name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kenya,2023-05-27,71.4,58.8,64.2,71.4,58.8,64.2,55.2,73.8,0,0,0,rain,0,0,22.8,15.7,74.7,1024.3,85.3,7.6,220.2,18.9,8,10,2023-05-27T06:28:18,2023-05-27T18:31:27,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-05-28,74.8,58.9,65.3,74.8,58.9,65.3,55,72,0,0,0,rain,0,0,25.7,17.8,85.5,1024.3,81.6,7.7,214.2,18.5,8,10,2023-05-28T06:28:26,2023-05-28T18:31:33,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-05-29,68,58.7,62.6,68,58.7,62.6,57.9,85.3,0.008,100,4.17,rain,0,0,22.8,13.6,74.7,1024.8,89.9,6.6,193,16.6,7,10,2023-05-29T06:28:34,2023-05-29T18:31:40,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-05-30,71.6,59,64.8,71.6,59,64.8,56.7,76.2,0.039,100,4.17,rain,0,0,20.4,11.2,109.5,1024.8,86.6,7.5,191,16.5,7,10,2023-05-30T06:28:43,2023-05-30T18:31:48,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-05-31,75.2,58.6,66.3,75.2,58.6,66.3,56.4,72,0.008,100,8.33,rain,0,0,17.9,13.9,133.7,1024.7,84.4,7.8,180.2,15.4,6,10,2023-05-31T06:28:52,2023-05-31T18:31:56,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,remote,HKNW,63740099999,63742099999"
kenya,2023-06-01,78.8,58.9,67.7,78.8,58.9,67.7,55.8,68.2,0.004,100,4.17,rain,0,0,18.1,12.8,114.5,1023.3,89.1,7.6,160.8,13.9,5,10,2023-06-01T06:29:02,2023-06-01T18:32:04,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,remote,HKNW,63740099999,63742099999"
kenya,2023-06-02,77,60.6,68,77,60.6,68,55.8,67.5,0.004,100,4.17,rain,0,0,19.5,13.6,135.4,1023.9,87.9,7.9,213.4,18.3,7,10,2023-06-02T06:29:12,2023-06-02T18:32:12,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-03,75,61,66.7,75,61,66.7,57,72.3,0,0,0,rain,0,0,22.1,14.3,123.7,1024.9,87.3,8.4,195.4,16.8,7,10,2023-06-03T06:29:22,2023-06-03T18:32:22,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-04,75.4,59.3,66.1,75.4,59.3,66.1,55.7,70.9,0,0,0,rain,0,0,19.5,12.5,114.7,1024.5,85.2,8.2,169.1,14.6,6,10,2023-06-04T06:29:33,2023-06-04T18:32:31,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-05,79.9,60.1,68.5,79.9,60.1,68.5,54.5,63.9,0,0,0,rain,0,0,18.8,15.9,97,1024.2,71.6,8.3,220.9,18.8,8,10,2023-06-05T06:29:43,2023-06-05T18:32:41,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-06,77.2,62.4,67.9,77.2,62.4,67.9,56.6,69.2,0.008,100,4.17,rain,0,0,19.9,11.4,136.9,1024.9,81.6,8.3,205.3,17.6,7,10,2023-06-06T06:29:55,2023-06-06T18:32:51,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-07,80.6,60.5,68.3,79.8,60.5,68.2,51.1,57.8,0,0,0,,0,0,17,12.4,124.5,1024.5,64.7,7.9,272.9,23.7,9,10,2023-06-07T06:30:06,2023-06-07T18:33:02,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-08,82.1,54.3,68.4,80.2,54.3,68.3,49.9,55.1,0,0,0,,0,0,15.7,16.3,120.2,1024.5,55.6,7.4,257.4,22.1,9,10,2023-06-08T06:30:18,2023-06-08T18:33:13,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-09,77,62.1,68,77,62.1,68,55.9,67.4,0.016,100,4.17,rain,0,0,17.7,12.2,151.9,1024.4,87.3,7.8,181.3,15.6,7,10,2023-06-09T06:30:30,2023-06-09T18:33:24,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-10,78.6,59,67.9,78.6,59,67.9,55.5,67,0.008,100,4.17,rain,0,0,16.8,11.7,123.7,1024,73.9,7.6,234.8,20.2,8,10,2023-06-10T06:30:42,2023-06-10T18:33:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-11,78.8,60.7,68.2,78.8,60.7,68.2,54.5,65.1,0,0,0,,0,0,14.5,11.4,104.2,1024.2,84,7.7,194.8,16.7,6,10,2023-06-11T06:30:55,2023-06-11T18:33:47,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-12,77,60.4,68.6,77,60.4,68.6,54,60.8,0,0,0,rain,0,0,15,13.2,59.5,1023.5,84.9,7.8,221.1,18.9,8,10,2023-06-12T06:31:07,2023-06-12T18:33:59,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-13,76.8,59,66.5,76.8,59,66.5,54.3,65.9,0,0,0,rain,0,0,16.1,11.6,78,1023.2,82.7,7.9,221.6,19.1,7,10,2023-06-13T06:31:20,2023-06-13T18:34:11,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-14,77,62,67.4,77,62,67.4,57.3,71.7,0.315,100,4.17,rain,0,0,20.6,11.4,257.7,1024,86.6,7.5,215.2,18.6,8,10,2023-06-14T06:31:33,2023-06-14T18:34:23,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-15,69.9,59.2,64.5,69.9,59.2,64.5,58.1,80.3,0.02,100,20.83,rain,0,0,18.6,11.4,62,1024.6,89.6,6.5,169.9,14.7,6,10,2023-06-15T06:31:46,2023-06-15T18:34:36,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-16,76.8,60.6,66.9,76.8,60.6,66.9,57.3,72.8,0,0,0,rain,0,0,16.3,12.6,104.8,1023.6,88.8,7,209,18.1,8,10,2023-06-16T06:31:59,2023-06-16T18:34:49,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-17,68,59,63.7,68,59,63.7,55.8,75.8,0,0,0,rain,0,0,19.5,11,174.7,1024.5,89.1,7.3,152.2,13.2,6,10,2023-06-17T06:32:12,2023-06-17T18:35:01,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-18,73.4,57.2,65.2,73.4,57.2,65.2,53.5,67.5,0.012,100,12.5,rain,0,0,18.8,11.4,90.7,1024.2,84.9,7.7,156.8,13.4,5,10,2023-06-18T06:32:25,2023-06-18T18:35:14,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-19,75.2,59,66.2,75.2,59,66.2,54.3,67,0,0,0,rain,0,0,17.2,13.9,82.8,1023.9,87.4,7.2,183.4,15.8,6,10,2023-06-19T06:32:38,2023-06-19T18:35:27,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-20,77.9,60.6,67.5,77.9,60.6,67.5,56.6,69.6,0.004,100,4.17,rain,0,0,17,13.6,90.6,1023.1,88.7,6.9,221.1,19.1,8,10,2023-06-20T06:32:51,2023-06-20T18:35:40,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-21,73.4,60.6,65.7,73.4,60.6,65.7,56.4,72.6,0,0,0,rain,0,0,19.5,11.6,141.3,1023.1,88.6,7.2,167.1,14.3,6,10,2023-06-21T06:33:04,2023-06-21T18:35:53,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-22,73.2,59,64.7,73.2,59,64.7,55.6,73.4,0,0,0,rain,0,0,18.8,11.4,148.3,1023,88.2,7.8,145.2,12.4,5,10,2023-06-22T06:33:17,2023-06-22T18:36:06,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-23,68,60.6,63.5,68,60.6,63.5,55.4,75.3,0,0,0,rain,0,0,15.7,13.5,153.3,1024.1,89.1,7.6,164.1,14.2,6,10,2023-06-23T06:33:30,2023-06-23T18:36:19,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-24,75,57.4,64.9,75,57.4,64.9,54.8,71.4,0,0,0,rain,0,0,16.3,8.9,183.6,1023.7,88.6,7.4,147.2,12.7,6,10,2023-06-24T06:33:43,2023-06-24T18:36:32,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-25,77.4,56.6,66.6,77.4,56.6,66.6,51.4,60.3,0,0,0,,0,0,15.2,11.4,142.5,1023,85.1,7.9,176.1,15.1,6,10,2023-06-25T06:33:56,2023-06-25T18:36:45,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-26,73.3,57.4,64.7,73.3,57.4,64.7,53.2,67.1,0,0,0,rain,0,0,17.9,13.7,98.6,1023.2,88.5,7.7,159.6,13.7,6,10,2023-06-26T06:34:09,2023-06-26T18:36:58,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-27,71.6,58.8,64.5,71.6,58.8,64.5,54.1,69.6,0,0,0,rain,0,0,17,10,127.2,1023.7,88.4,7.5,167.5,14.4,6,10,2023-06-27T06:34:21,2023-06-27T18:37:11,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-28,76.1,55.1,66.3,76.1,55.1,66.3,53.9,66.1,0,0,0,rain,0,0,18.6,12.8,82.4,1024.5,83.9,7.5,206.2,18,7,10,2023-06-28T06:34:33,2023-06-28T18:37:24,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-29,73.6,59,64.9,73.6,59,64.9,53.4,67.2,0,0,0,rain,0,0,18.3,11.4,135.2,1025.2,86.8,7.6,176.5,15.2,6,10,2023-06-29T06:34:45,2023-06-29T18:37:36,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-06-30,71.6,60.4,64.8,71.6,60.4,64.8,54.2,69.4,0,0,0,rain,0,0,16.8,11.4,135,1025.3,89,7.6,135.1,11.7,5,10,2023-06-30T06:34:57,2023-06-30T18:37:48,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-01,69.8,59,63.7,69.8,59,63.7,54.4,72.3,0,0,0,rain,0,0,16.3,11.2,122.5,1026.1,88.1,7.7,128.2,10.9,4,10,2023-07-01T06:35:08,2023-07-01T18:38:00,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-02,68.2,58.5,63.2,68.2,58.5,63.2,53.7,72.1,0,0,0,rain,0,0,17.7,10,139,1026.9,89.4,7.7,113.4,9.9,4,10,2023-07-02T06:35:19,2023-07-02T18:38:12,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-03,69.8,58.8,64.2,69.8,58.8,64.2,52.5,66.6,0,0,0,rain,0,0,16.3,13.5,118.8,1027,89,7.7,122.4,10.5,4,10,2023-07-03T06:35:30,2023-07-03T18:38:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-04,68,58.5,62.3,68,58.5,62.3,52.7,71.7,0,0,0,rain,0,0,17.7,13.5,142.9,1026.4,88.8,7.7,111.9,9.6,4,10,2023-07-04T06:35:41,2023-07-04T18:38:35,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-05,68,55.2,62,68,55.2,62,52.3,71.3,0,0,0,,0,0,16.3,10.8,133.3,1024.8,87.4,7.6,138.1,11.9,5,10,2023-07-05T06:35:51,2023-07-05T18:38:46,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-06,69.9,56.7,63.3,69.9,56.7,63.3,52.6,69.2,0,0,0,rain,0,0,18.3,15.6,167.2,1024.8,87.9,7.5,105.6,9,4,10,2023-07-06T06:36:01,2023-07-06T18:38:57,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-07,64.6,57.1,61.1,64.6,57.1,61.1,52.3,73.6,0.039,100,4.17,rain,0,0,18.1,11.6,144.6,1026.2,90.6,7,113.2,9.6,4,10,2023-07-07T06:36:10,2023-07-07T18:39:07,0.64,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-08,70,55.3,62,70,55.3,62,50,66.2,0,0,0,,0,0,18.6,11,100.3,1026.3,87.1,7.4,133.3,11.5,5,10,2023-07-08T06:36:19,2023-07-08T18:39:17,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-09,77.2,54.9,64.7,77.2,54.9,64.7,50.7,63.9,0,0,0,,0,0,18.6,10.1,94.6,1025.3,77.2,7.8,246.7,21.3,9,10,2023-07-09T06:36:28,2023-07-09T18:39:27,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-10,82.4,52.9,67.1,80.7,52.9,66.9,50.8,60.7,0,0,0,,0,0,15.9,15,141,1023.9,62.6,7.8,273.5,23.5,9,10,2023-07-10T06:36:36,2023-07-10T18:39:36,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-11,82.4,53.2,69.2,80.5,53.2,69,51.2,56.1,0,0,0,,0,0,16.6,11.7,121.6,1024.2,74.2,7.7,248.3,21.5,9,10,2023-07-11T06:36:44,2023-07-11T18:39:45,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-12,71.6,60.5,64.8,71.6,60.5,64.8,52.3,65,0,0,0,,0,0,19.9,13.3,106.8,1025.3,86.8,7.5,162.7,14,6,10,2023-07-12T06:36:51,2023-07-12T18:39:54,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-13,71.6,56.5,64.1,71.6,56.5,64.1,51.2,64.7,0.004,100,4.17,rain,0,0,19.2,12,146.9,1025.1,87.5,7.5,147,12.6,5,10,2023-07-13T06:36:58,2023-07-13T18:40:02,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-14,75.2,55.4,66.5,75.2,55.4,66.5,50.8,59.1,0,0,0,,0,0,18.3,11.4,112.2,1024.9,86.1,7.5,175.2,15,6,10,2023-07-14T06:37:04,2023-07-14T18:40:10,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-15,75.2,58.8,66.3,75.2,58.8,66.3,50.7,58.9,0,0,0,,0,0,21.3,10.7,90.1,1025.3,81.5,7.7,180.1,15.5,6,10,2023-07-15T06:37:10,2023-07-15T18:40:17,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-16,73.2,55.6,63.4,73.2,55.6,63.4,51.2,66.2,0,0,0,,0,0,15,10.9,101.8,1026.3,83.7,7.8,211.9,18.3,7,10,2023-07-16T06:37:15,2023-07-16T18:40:23,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-17,68,56.7,62.7,68,56.7,62.7,51,66.4,0,0,0,,0,0,17.4,9.2,113.5,1026.5,85.5,7.6,182.3,15.7,6,10,2023-07-17T06:37:20,2023-07-17T18:40:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-18,71.6,57.4,63.1,71.6,57.4,63.1,50.2,63.7,0,0,0,,0,0,16.8,15,130,1026.5,77.7,7.9,199.7,17.1,7,10,2023-07-18T06:37:24,2023-07-18T18:40:35,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-19,73.4,56.8,64.6,73.4,56.8,64.6,50.8,62.4,0,0,0,,0,0,16.6,14.9,165,1025.5,85.1,7.9,190.7,16.5,6,10,2023-07-19T06:37:27,2023-07-19T18:40:40,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-20,80.7,53.8,67.3,79.8,53.8,67.3,51.4,59.7,0,0,0,rain,0,0,15.7,11.2,218.3,1024.8,74.7,7.6,247.4,21.4,9,10,2023-07-20T06:37:30,2023-07-20T18:40:45,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-21,78.8,55.6,67.9,78.8,55.6,67.9,48.9,53.1,0,0,0,,0,0,17.7,18.1,168,1026,54.6,8,242.5,21.2,9,10,2023-07-21T06:37:32,2023-07-21T18:40:49,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-22,72,59.2,65.7,72,59.2,65.7,50.9,59.8,0,0,0,,0,0,15.2,11.7,145.4,1027.3,71.1,7.9,142.4,12.4,5,10,2023-07-22T06:37:34,2023-07-22T18:40:53,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-23,71.8,57.2,64.9,71.8,57.2,64.9,52.8,66.5,0,0,0,,0,0,20.6,12.2,122.9,1027,79.8,7.6,146.4,12.7,5,10,2023-07-23T06:37:35,2023-07-23T18:40:56,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-24,71.6,57.3,64.2,71.6,57.3,64.2,51.9,65.7,0,0,0,rain,0,0,17.4,15,127,1025.6,82,7.5,161,13.9,5,10,2023-07-24T06:37:36,2023-07-24T18:40:58,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-25,73.4,60.8,65.5,73.4,60.8,65.5,53.5,66.1,0,0,0,,0,0,14.8,11.3,165.9,1024.3,79.1,7.8,106.5,9.2,4,10,2023-07-25T06:37:36,2023-07-25T18:41:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-26,73.2,60.3,64.6,73.2,60.3,64.6,52.9,67,0,0,0,rain,0,0,14.1,13.7,124.3,1024.9,72.4,7.6,142.3,12.4,5,10,2023-07-26T06:37:35,2023-07-26T18:41:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-27,74.8,56.5,65.3,74.8,56.5,65.3,51.4,62.9,0,0,0,,0,0,17,14.2,134.4,1025.7,81.8,7.5,154,13.4,5,10,2023-07-27T06:37:34,2023-07-27T18:41:03,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-28,69.8,59.2,64.1,69.8,59.2,64.1,52.9,67.4,0,0,0,rain,0,0,17.4,11.3,148.3,1025.9,88.7,7.4,90.6,7.7,3,10,2023-07-28T06:37:32,2023-07-28T18:41:03,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-29,71,58.9,64.4,71,58.9,64.4,53.3,67.9,0,0,0,rain,0,0,17.9,11,109.2,1025.5,88.5,7.4,170.7,14.7,6,10,2023-07-29T06:37:29,2023-07-29T18:41:02,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-30,78.6,55.7,66.1,78.6,55.7,66.1,54.1,67.9,0,0,0,rain,0,0,13.9,14.9,94.2,1024.2,81.8,7.7,187.9,16.4,6,10,2023-07-30T06:37:26,2023-07-30T18:41:02,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-07-31,82.2,55.7,68.4,80.3,55.7,68.2,52.9,62.2,0,0,0,,0,0,20.6,17.7,157.3,1024.1,67.9,7.8,248.8,21.4,9,10,2023-07-31T06:37:22,2023-07-31T18:41:00,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-08-01,73.3,57.4,64.8,73.3,57.4,64.8,53.5,67.9,0,0,0,rain,0,0,20.8,16.2,126.6,1025.5,87.4,7.5,183.5,15.7,6,10,2023-08-01T06:37:18,2023-08-01T18:40:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-08-02,69.7,57.3,63.2,69.7,57.3,63.2,53.3,71.3,0,0,0,rain,0,0,19.2,16.8,143.3,1027.1,89.1,7.5,110.2,9.4,4,10,2023-08-02T06:37:13,2023-08-02T18:40:55,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-08-03,66.3,59,62.6,66.3,59,62.6,54.3,75,0,0,0,rain,0,0,17.9,11.3,124,1027.6,89,7.4,112.1,9.6,6,10,2023-08-03T06:37:07,2023-08-03T18:40:52,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-08-04,68,59,62,68,59,62,53.6,74.6,0.004,100,4.17,rain,0,0,18.6,12.7,119.2,1027.6,89.8,7.4,115.1,10.1,4,10,2023-08-04T06:37:01,2023-08-04T18:40:48,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-08-05,71.6,57.3,63.4,71.6,57.3,63.4,51.1,65.2,0,0,0,rain,0,0,17.9,14.3,90.5,1028.4,89,7.5,144.6,12.5,5,10,2023-08-05T06:36:54,2023-08-05T18:40:44,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-08-06,70,57.3,63.1,70,57.3,63.1,51.2,67.1,0,0,0,rain,0,0,18.8,20.2,134.7,1028.4,87.3,7.5,119.8,10.6,5,10,2023-08-06T06:36:46,2023-08-06T18:40:39,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-08-07,75.2,57,64.8,75.2,57,64.8,49.2,59.4,0,0,0,,0,0,16.1,15.7,152.8,1026.3,87,7.3,149.4,12.9,5,10,2023-08-07T06:36:38,2023-08-07T18:40:33,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-08-08,77,56.5,66.2,77,56.5,66.2,50.3,58.6,0,0,0,rain,0,0,14.8,14.8,152.7,1024.8,82.9,7.9,157.6,13.6,6,10,2023-08-08T06:36:29,2023-08-08T18:40:27,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-08-09,70.8,58.6,63.5,70.8,58.6,63.5,53.7,71.1,0,0,0,rain,0,0,15.2,11.3,121.5,1025.2,89.3,7,135.7,11.7,4,10,2023-08-09T06:36:19,2023-08-09T18:40:20,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-08-10,74.9,57.2,64.5,74.9,57.2,64.5,54.2,71.3,0.004,100,4.17,rain,0,0,18.6,13.9,86.6,1025.2,90.1,6.9,124.5,10.7,5,10,2023-08-10T06:36:09,2023-08-10T18:40:13,0.79,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2023-08-11,75.2,59,65.6,75.2,59,65.6,52.4,63.3,0,0,0,rain,0,0,19.2,11.6,121.6,1024.5,88.3,7.9,200.7,17.3,7,10,2023-08-11T06:35:59,2023-08-11T18:40:05,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
