name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kenya,2018-10-29,75.4,61.1,67.8,75.4,61.1,67.8,57.2,70.4,0.02,100,12.5,rain,0,0,21.7,13.1,59.5,1021.1,85.8,7.5,225.7,19.5,7,,2018-10-29T06:11:44,2018-10-29T18:21:03,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-10-30,77.4,59.6,67.5,77.4,59.6,67.5,57.6,72.9,0,0,0,,0,0,24.8,18.9,50.3,1019.9,81.9,6.9,228.9,19.8,9,,2018-10-30T06:11:38,2018-10-30T18:21:02,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-10-31,79,60.7,68.6,79,60.7,68.6,55.6,65.8,0,0,0,,0,0,25.7,19,59.5,1019.2,71.7,7.8,250.3,21.4,9,,2018-10-31T06:11:33,2018-10-31T18:21:01,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-01,79,60.8,68.9,79,60.8,68.9,57.6,69.4,0.118,100,4.17,rain,0,0,26.6,24.2,56.3,1018.9,78,8.9,240.1,20.7,9,,2018-11-01T06:11:29,2018-11-01T18:21:01,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,remote,HKNW,63740099999,63742099999"
kenya,2018-11-02,77.2,62.4,68.3,77.2,62.4,68.3,60.3,77.9,0,0,0,,0,0,26.6,15,61,1019.7,81.1,7.6,213.4,18.6,8,,2018-11-02T06:11:26,2018-11-02T18:21:02,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-03,74.5,62.6,67.4,74.5,62.6,67.4,60,78.6,0.02,100,4.17,rain,0,0,28.4,17.1,55.5,1020,75.5,8.2,231.3,19.9,8,,2018-11-03T06:11:23,2018-11-03T18:21:04,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-04,78.8,60.6,68.4,78.8,60.6,68.4,56.9,70.7,0.118,100,4.17,rain,0,0,25.1,15.5,67.6,1020.2,79.2,7.4,268.8,23.1,9,,2018-11-04T06:11:22,2018-11-04T18:21:06,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-05,78.8,60.8,68.9,78.8,60.8,68.9,53.7,63.1,0,0,0,,0,0,23.7,16.1,63.3,1020.1,64.2,8,261.2,22.7,9,,2018-11-05T06:11:21,2018-11-05T18:21:10,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,remote,HKNW,63740099999,63742099999"
kenya,2018-11-06,80.8,62.1,70.4,80.8,62.1,70.4,56.8,64.7,0,0,0,,0,0,21.9,19.6,69.7,1019.8,69,8.2,246.1,21.2,8,,2018-11-06T06:11:21,2018-11-06T18:21:14,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-07,82.4,61.7,70.3,81,61.7,70.1,55.4,62.9,0,0,0,,0,0,22.8,16.2,75.2,1020.4,58.6,7.7,279.4,24,9,,2018-11-07T06:11:22,2018-11-07T18:21:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-08,82.4,60.4,71.1,81.2,60.4,70.9,55,60.1,0,0,0,,0,0,21.3,17,74.9,1020.8,58.6,7.6,286.8,24.8,10,,2018-11-08T06:11:24,2018-11-08T18:21:25,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-09,80.6,60.8,70,80.1,60.8,70,56.3,64.8,0,0,0,,0,0,21.5,22.5,102.4,1020.5,76,8,256.7,22.2,9,,2018-11-09T06:11:26,2018-11-09T18:21:31,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-10,77,63.3,69.5,77,63.3,69.5,56.9,65.8,0,0,0,,0,0,23,17.3,85.2,1020.4,84.8,8.3,231.2,19.9,7,,2018-11-10T06:11:30,2018-11-10T18:21:39,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-11,79,62.4,67.9,79,62.4,67.9,57.7,71.6,0.016,100,4.17,rain,0,0,28,15.8,54.3,1021.6,73.9,8.1,245.9,21.2,8,,2018-11-11T06:11:34,2018-11-11T18:21:47,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-12,80,61.2,68.7,80,61.2,68.7,58.7,73.2,0,0,0,,0,0,27.3,19.7,69.9,1021.2,76.9,8.2,242.1,21.1,8,,2018-11-12T06:11:39,2018-11-12T18:21:56,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-13,78.4,60.8,68.8,78.4,60.8,68.8,56.3,66.6,0.354,100,4.17,rain,0,0,26.6,14.7,60.7,1020.1,71.3,7.2,235.2,20.5,9,,2018-11-13T06:11:46,2018-11-13T18:22:06,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-14,78.8,61,68.9,78.8,61,68.9,56.7,67.8,0.004,100,4.17,rain,0,0,23.5,20.5,60.7,1018.9,79.8,8,222.5,19.2,8,,2018-11-14T06:11:53,2018-11-14T18:22:17,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,remote,HKNW,63740099999,63742099999"
kenya,2018-11-15,80.8,60.8,69.9,80,60.8,69.8,53.2,60,0,0,0,,0,0,25.1,18.2,71.8,1019.7,62.5,7.4,267.2,23,9,,2018-11-15T06:12:01,2018-11-15T18:22:29,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-16,84,54.7,69.3,81.7,54.7,69.1,49.7,53.2,0,0,0,,0,0,25.1,17.1,76.7,1020.5,40.2,8.1,324.3,28.2,10,,2018-11-16T06:12:09,2018-11-16T18:22:41,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-17,78.8,60.8,66.6,78.8,60.8,66.6,58.4,76.6,0.512,100,4.17,rain,0,0,24.6,15,47.4,1021.2,70.4,7.5,213.4,18.4,7,,2018-11-17T06:12:19,2018-11-17T18:22:55,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-18,80.8,61.4,69.2,80,61.4,69.1,57.7,70.6,0,0,0,,0,0,24.8,13.6,61.9,1021.1,71.3,8.9,252.1,21.8,9,,2018-11-18T06:12:30,2018-11-18T18:23:09,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-19,77,64.1,68.8,77,64.1,68.8,58.5,71.1,0,0,0,,0,0,25.9,16.8,49.2,1020.7,70.3,7.6,229.5,19.7,8,,2018-11-19T06:12:41,2018-11-19T18:23:24,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-20,75.4,62.4,67.1,75.4,62.4,67.1,58.9,76.6,0,0,0,,0,0,24.4,13.6,46.3,1021,77.3,7.6,167.9,14.6,6,,2018-11-20T06:12:54,2018-11-20T18:23:39,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-21,73.6,62.3,67.2,73.6,62.3,67.2,57.1,71.4,0.157,100,8.33,rain,0,0,24.8,16.3,63.9,1021,81,8.2,161.7,13.8,5,,2018-11-21T06:13:07,2018-11-21T18:23:56,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-22,78.8,61.8,69,78.8,61.8,69,56.9,66.6,0.008,100,4.17,rain,0,0,25.9,17.6,48.4,1020.3,79.1,7.7,236.6,20.6,9,,2018-11-22T06:13:21,2018-11-22T18:24:13,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-23,78.8,62,69.5,78.8,62,69.5,54.4,60.8,0,0,0,,0,0,25.9,19.3,54.4,1020.3,66.4,8.3,251.7,21.6,8,,2018-11-23T06:13:36,2018-11-23T18:24:31,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-24,78.8,61.8,68.7,78.8,61.8,68.7,55.3,64.3,0.004,100,4.17,rain,0,0,30.6,19.2,62.6,1021.3,73.6,7.9,266.6,22.9,10,,2018-11-24T06:13:51,2018-11-24T18:24:50,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-25,77.2,62.4,67.1,77.2,62.4,67.1,58.2,76.2,0.103,100,8.33,rain,0,0,29.8,21.9,67.8,1021.7,76.6,7.9,217.6,18.9,9,,2018-11-25T06:14:08,2018-11-25T18:25:09,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-26,73.6,60.8,66.1,73.6,60.8,66.1,59.9,81.6,0.149,100,8.33,rain,0,0,29.3,22.5,74.4,1020.7,83.8,8.2,215.5,18.6,8,,2018-11-26T06:14:25,2018-11-26T18:25:29,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-27,77,61,67.8,77,61,67.8,58.4,74.4,0.039,100,4.17,rain,0,0,26.8,15.2,57.6,1020.3,82.9,8.2,239.2,20.6,8,,2018-11-27T06:14:43,2018-11-27T18:25:50,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-28,77.2,62.4,68.4,77.2,62.4,68.4,59,74,0,0,0,,0,0,30,18.3,64.7,1020.6,76.4,7.8,227.3,19.6,8,,2018-11-28T06:15:02,2018-11-28T18:26:12,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-29,75.4,62.3,67,75.4,62.3,67,59.6,78.4,0.157,100,4.17,rain,0,0,33.3,20.8,54.4,1020.7,82.6,7.7,208.7,18,7,,2018-11-29T06:15:21,2018-11-29T18:26:34,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-11-30,76.8,60.8,67,76.8,60.8,67,57.4,73.3,0,0,0,,0,0,36.5,28.3,59.3,1020.7,77.8,8,258.6,22.5,9,,2018-11-30T06:15:41,2018-11-30T18:26:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-01,75.2,60.5,66,75.2,60.5,66,58.6,78.1,0.118,100,4.17,rain,0,0,30.9,20.9,62.5,1019.5,79.3,6.8,201.9,17.3,7,,2018-12-01T06:16:02,2018-12-01T18:27:20,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-02,75.4,60.8,66.4,75.4,60.8,66.4,59.7,80.5,0.039,100,4.17,rain,0,0,23.9,13.9,50.8,1018.8,86.7,6.9,197.5,17,7,,2018-12-02T06:16:24,2018-12-02T18:27:44,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-03,75.4,60.6,67.2,75.4,60.6,67.2,59.3,77.7,0,0,0,,0,0,25.3,19.2,53.9,1018.5,74.6,7,249.1,21.5,9,,2018-12-03T06:16:46,2018-12-03T18:28:09,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-04,76.4,60.8,66.2,76.4,60.8,66.2,59.6,81,3.701,100,8.33,rain,0,0,27.5,13.9,55.4,1019.7,81.6,7.3,242.6,20.8,9,,2018-12-04T06:17:09,2018-12-04T18:28:34,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-05,77.2,60.8,67.9,77.2,60.8,67.9,59.5,77,0,0,0,,0,0,28.9,17.8,52.5,1020.1,80.9,6.9,239.8,20.8,9,,2018-12-05T06:17:33,2018-12-05T18:28:59,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-06,78.6,62.6,68.8,78.6,62.6,68.8,59.5,74.3,0.078,100,8.33,rain,0,0,23.9,15,59.8,1019.8,73,6.6,244.6,21.2,9,,2018-12-06T06:17:57,2018-12-06T18:29:25,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-07,80.6,62.1,69.1,80.6,62.1,69.1,60.4,76.1,0.039,100,4.17,rain,0,0,28.9,18.1,60.2,1019.3,76.8,7.8,267,23.1,10,,2018-12-07T06:18:22,2018-12-07T18:29:52,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKJK,HKNW,63740099999,63742099999"
kenya,2018-12-08,73.9,60.5,66.5,73.9,60.5,66.5,60.5,82,0.63,100,8.33,rain,0,0,29.1,19.9,47.8,1019.7,74.3,7.1,226.5,19.5,8,,2018-12-08T06:18:47,2018-12-08T18:30:19,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-09,77,62.6,68.4,77,62.6,68.4,59.3,74.8,0,0,0,,0,0,26.4,15.7,50.2,1020.9,79.5,7.5,248.6,21.5,8,,2018-12-09T06:19:13,2018-12-09T18:30:46,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-10,76.8,62.8,66.7,76.8,62.8,66.7,61.1,83.4,0.079,100,4.17,rain,0,0,20.1,21.2,254.1,1021.4,88.7,7.2,201.3,17.3,9,,2018-12-10T06:19:39,2018-12-10T18:31:14,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-11,73.4,60,65,73.4,60,65,57.5,78.4,1.693,100,8.33,rain,0,0,17.4,10.2,279.7,1022.4,83.5,7.3,124.6,10.7,4,,2018-12-11T06:20:06,2018-12-11T18:31:42,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-12,78.9,59,69.2,78.9,59,69.2,57.7,69.5,0,0,0,,0,0,20.4,21.9,62.2,1022.2,76.2,6.7,229.1,19.8,9,,2018-12-12T06:20:33,2018-12-12T18:32:10,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2018-12-13,75.2,62.6,67.5,75.2,62.6,67.5,60.8,80.9,0.035,100,4.17,rain,0,0,26.8,20.4,56,1022.7,73.2,6.6,208.2,17.8,8,,2018-12-13T06:21:00,2018-12-13T18:32:39,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-14,76.8,60.6,66.5,76.8,60.6,66.5,58.6,77.8,1.221,100,8.33,rain,0,0,25.9,14.9,51,1023.1,76.9,6.5,241.7,20.9,9,,2018-12-14T06:21:28,2018-12-14T18:33:08,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-15,73.4,61,66.1,73.4,61,66.1,59.9,81.6,0.354,100,4.17,rain,0,0,26.6,20.1,61.7,1022.6,80.3,7,213.9,18.5,8,,2018-12-15T06:21:57,2018-12-15T18:33:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,remote,HKNW,63740099999,63742099999"
kenya,2018-12-16,75.4,60.6,67.6,75.4,60.6,67.6,56.7,71,0,0,0,,0,0,25.1,20.9,52.7,1022.3,45.1,6.6,269.8,23.3,9,,2018-12-16T06:22:25,2018-12-16T18:34:06,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-17,77,60.8,68.4,77,60.8,68.4,57.6,70.7,0,0,0,,0,0,25.5,17.6,50.7,1021.6,60.4,6.5,261.6,22.4,9,,2018-12-17T06:22:54,2018-12-17T18:34:36,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-18,78.8,62.4,69.1,78.8,62.4,69.1,59,72.1,0,0,0,,0,0,23.3,16.8,55,1020.8,68,6.9,286.7,24.7,10,,2018-12-18T06:23:23,2018-12-18T18:35:05,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2018-12-19,77,62.4,67.4,77,62.4,67.4,59.5,76.7,0,0,0,,0,0,17.9,13.7,34.8,1020.7,89.6,7.5,187.3,16.2,7,,2018-12-19T06:23:52,2018-12-19T18:35:35,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-20,75.4,62.6,67.7,75.4,62.6,67.7,58.1,73.1,0.008,100,4.17,rain,0,0,21,12.1,47.9,1020.7,81.7,7.2,155.2,13.2,6,,2018-12-20T06:24:22,2018-12-20T18:36:05,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-21,77,60.8,68,77,60.8,68,57.2,69.9,0,0,0,,0,0,26.4,15,50.6,1020.1,70.4,7,267.1,23.1,9,,2018-12-21T06:24:51,2018-12-21T18:36:35,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-22,79,64.1,69.3,79,64.1,69.3,58.3,69.8,0,0,0,,0,0,24.4,12.1,45.7,1018.6,69.1,7.2,239.3,20.8,8,,2018-12-22T06:25:21,2018-12-22T18:37:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-23,78.6,62.3,68.9,78.6,62.3,68.9,59,72.8,0.004,100,4.17,rain,0,0,26.6,15.9,50.6,1019.1,53.2,7.5,235,20.4,8,,2018-12-23T06:25:51,2018-12-23T18:37:34,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-24,76.8,62.4,68.3,76.8,62.4,68.3,59.1,73.9,0,0,0,,0,0,29.5,20,55.6,1020.1,79.3,7.4,250.1,21.8,9,,2018-12-24T06:26:21,2018-12-24T18:38:04,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-25,77,62.4,68.2,77,62.4,68.2,57.5,70.9,0,0,0,,0,0,28,21.3,54.6,1020.6,69,6.7,259.3,22.6,8,,2018-12-25T06:26:51,2018-12-25T18:38:33,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-26,77,60.6,67.8,77,60.6,67.8,57.5,71.7,0,0,0,,0,0,28.4,18.3,60.1,1021.2,65.7,7.2,260.4,22.4,9,,2018-12-26T06:27:21,2018-12-26T18:39:03,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2018-12-27,75.7,60.8,67.3,75.7,60.8,67.3,57.1,71.9,0,0,0,,0,0,28.6,22.1,60.7,1021,65,7.1,248.5,21.6,8,,2018-12-27T06:27:50,2018-12-27T18:39:32,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-28,78.8,62.2,69.9,78.8,62.2,69.9,56,64.4,0,0,0,,0,0,23,16.6,57.6,1020.1,45.9,7,272.8,23.6,9,,2018-12-28T06:28:20,2018-12-28T18:40:01,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2018-12-29,81.4,62.2,70.2,81.1,62.2,70.2,56,63.1,0,0,0,,0,0,25.5,14.1,48.3,1020.3,58.8,7.5,263.9,22.8,8,,2018-12-29T06:28:50,2018-12-29T18:40:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-30,80.5,62.6,69.8,80.5,62.6,69.8,57.9,68.3,0,0,0,,0,0,28.6,18.5,60.4,1020.9,64.8,7.2,251.1,21.7,9,,2018-12-30T06:29:19,2018-12-30T18:40:58,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2018-12-31,76.4,60.8,67.3,76.4,60.8,67.3,57.7,73.5,0.118,100,4.17,rain,0,0,28.2,25.9,65.8,1021.7,72.5,7.4,235.8,20.3,9,,2018-12-31T06:29:48,2018-12-31T18:41:26,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-01-01,77,57.2,66.8,77,57.2,66.8,53.9,66.5,0,0,0,,0,0,24.6,14.6,48.3,1020.4,55.8,6.9,272.8,23.4,9,,2019-01-01T06:30:17,2019-01-01T18:41:54,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-01-02,79,59.9,69.5,79,59.9,69.5,53.7,59.1,0,0,0,,0,0,27.1,13.7,58.1,1021.9,34.7,7,301,26.2,10,,2019-01-02T06:30:46,2019-01-02T18:42:21,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-01-03,79,59.2,69.4,79,59.2,69.4,55.6,63.3,0,0,0,,0,0,28.4,17.2,52,1021.6,42.4,7.5,272.3,23.6,9,,2019-01-03T06:31:15,2019-01-03T18:42:48,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-01-04,71.8,61,65.5,71.8,61,65.5,59.8,82.5,0.016,100,4.17,rain,0,0,34,20.7,54.7,1021.6,66.5,8.1,205.3,17.7,8,,2019-01-04T06:31:43,2019-01-04T18:43:15,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,remote,HKNW,63740099999,63742099999"
kenya,2019-01-05,73.4,60.5,66.3,73.4,60.5,66.3,58.4,77.3,0.157,100,4.17,rain,0,0,32.9,22.8,59.1,1021.1,69.6,7.7,223.2,19.2,8,,2019-01-05T06:32:11,2019-01-05T18:43:41,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,remote,HKNW,63740099999,63742099999"
kenya,2019-01-06,77.2,59.9,68.4,77.2,59.9,68.4,56.9,68,0,0,0,,0,0,27.7,16.6,56.1,1019.9,44,7.7,278.4,24.1,9,,2019-01-06T06:32:38,2019-01-06T18:44:07,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-01-07,80.6,59.2,70.3,80.1,59.2,70.3,55.5,61.9,0,0,0,,0,0,27.5,19.4,47.7,1019.2,35.5,8.2,294.9,25.3,10,,2019-01-07T06:33:05,2019-01-07T18:44:32,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-01-08,77.2,62.3,68.8,77.2,62.3,68.8,56,65.4,0,0,0,,0,0,26.8,18.5,56.8,1019.9,66.7,8.7,205.8,17.9,7,,2019-01-08T06:33:32,2019-01-08T18:44:57,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-01-09,78.9,63.1,70.3,78.9,63.1,70.3,51.7,56.8,0,0,0,,0,0,32,27.1,45.9,1019.9,57,8.6,277.4,23.9,10,,2019-01-09T06:33:58,2019-01-09T18:45:21,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-01-10,79,62.6,69.7,79,62.6,69.7,54.3,59.2,0,0,0,,0,0,26.8,17.1,38.9,1019.8,65.2,7.6,250.9,21.7,10,,2019-01-10T06:34:24,2019-01-10T18:45:44,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-01-11,79,64,70.5,79,64,70.5,55.8,60.9,0,0,0,,0,0,30.9,24.2,52.8,1019.7,57.2,8.4,273.2,23.6,10,,2019-01-11T06:34:49,2019-01-11T18:46:07,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-01-12,77.2,62,69.2,77.2,62,69.2,51.8,56.4,0,0,0,,0,0,28.9,20.3,50.6,1019.6,51.6,7.8,309,26.4,10,,2019-01-12T06:35:14,2019-01-12T18:46:29,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
kenya,2019-01-13,78.6,59.8,68.6,78.6,59.8,68.6,50.2,53.2,0,0,0,,0,0,29.8,21.4,47.9,1020,37.3,7.5,311.1,26.8,10,,2019-01-13T06:35:38,2019-01-13T18:46:51,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
